,act_state,request,sys_updated_on,outcome,elapsed_days,days_to_end
3497,40abdc16877b30d094f140490cbb351d (3),71c9cacd4726891408693852e36d433d,2022-04-01 14:09:26,Closed Complete,3.884259259259259,
3498,da0a989e873b30d094f140490cbb3593 (3),71c9cacd4726891408693852e36d433d,2022-04-04 14:20:27,Closed Complete,6.891909722222223,
3499,5d27f19587ff709094f140490cbb3528 (3),71c9cacd4726891408693852e36d433d,2022-04-10 06:00:23,Closed Complete,12.544641203703703,
3500,7ba4ec3e1be7749456f2ece5604bcb07 (3),71c9cacd4726891408693852e36d433d,2022-04-10 06:00:24,Closed Complete,12.544652777777776,
3501,8e4d445287b730d094f140490cbb35b4 (3),71c9cacd4726891408693852e36d433d,2022-04-10 06:00:24,Closed Complete,12.544652777777776,
3502,176708de873730d094f140490cbb35c8 (3),71c9cacd4726891408693852e36d433d,2022-04-10 06:00:24,Closed Complete,12.544652777777776,
3503,aa347d1d87bf709094f140490cbb35a2 (3),71c9cacd4726891408693852e36d433d,2022-04-10 06:00:24,Closed Complete,12.544652777777776,
3504,00e9e12587604d9494f140490cbb357f (3),71c9cacd4726891408693852e36d433d,2022-04-10 06:00:25,Closed Complete,12.544664351851852,
3505,16ef04da87b730d094f140490cbb350d (3),71c9cacd4726891408693852e36d433d,2022-04-10 06:00:25,Closed Complete,12.544664351851852,
3506,9e7005e2db8f50107ea8264cd39619b5 (122),71c9cacd4726891408693852e36d433d,2022-04-15 05:52:38,Closed Complete,17.53925925925926,
3507,3385105e87f730d094f140490cbb35cd (3),71c9cacd4726891408693852e36d433d,2022-04-20 17:51:21,Closed Complete,23.038368055555555,
3508,9e7005e2db8f50107ea8264cd39619b5 (3),71c9cacd4726891408693852e36d433d,2022-04-25 06:00:14,Closed Complete,27.54453703703704,
3509,Closed Complete,71c9cacd4726891408693852e36d433d,2022-04-25 06:00:15,Closed Complete,27.54454861111111,0.0
3510,b019b9a2dba71454b890bd5c68961990 (1),c29d04074726411808693852e36d4330,2022-04-03 13:01:25,Closed Complete,0.0,
3511,176708de873730d094f140490cbb35c8 (1),c29d04074726411808693852e36d4330,2022-04-03 13:01:25,Closed Complete,0.0,
3512,5d27f19587ff709094f140490cbb3528 (1),c29d04074726411808693852e36d4330,2022-04-03 13:01:25,Closed Complete,0.0,
3513,590a79518733b09094f140490cbb3580 (1),c29d04074726411808693852e36d4330,2022-04-03 13:01:26,Closed Complete,1.1574074074074072e-05,
3514,8e4d445287b730d094f140490cbb35b4 (1),c29d04074726411808693852e36d4330,2022-04-03 13:01:26,Closed Complete,1.1574074074074072e-05,
3515,da0a989e873b30d094f140490cbb3593 (1),c29d04074726411808693852e36d4330,2022-04-03 13:01:26,Closed Complete,1.1574074074074072e-05,
3516,40abdc16877b30d094f140490cbb351d (1),c29d04074726411808693852e36d4330,2022-04-03 13:01:26,Closed Complete,1.1574074074074072e-05,
3517,2f4d9e1fdb5b14507ea8264cd39619f9 (1),c29d04074726411808693852e36d4330,2022-04-03 13:01:26,Closed Complete,1.1574074074074072e-05,
3518,00e9e12587604d9494f140490cbb357f (1),c29d04074726411808693852e36d4330,2022-04-03 13:01:26,Closed Complete,1.1574074074074072e-05,
3519,3385105e87f730d094f140490cbb35cd (1),c29d04074726411808693852e36d4330,2022-04-03 13:01:27,Closed Complete,2.3148148148148147e-05,
3520,9e7005e2db8f50107ea8264cd39619b5 (1),c29d04074726411808693852e36d4330,2022-04-03 13:01:27,Closed Complete,2.3148148148148147e-05,
3521,16ef04da87b730d094f140490cbb350d (1),c29d04074726411808693852e36d4330,2022-04-03 13:01:27,Closed Complete,2.3148148148148147e-05,
3522,aa347d1d87bf709094f140490cbb35a2 (1),c29d04074726411808693852e36d4330,2022-04-03 13:01:27,Closed Complete,2.3148148148148147e-05,
3523,c04428de87fb30d094f140490cbb3516 (1),c29d04074726411808693852e36d4330,2022-04-03 13:32:06,Closed Complete,0.0213078703703703,
3524,7ba4ec3e1be7749456f2ece5604bcb07 (1),c29d04074726411808693852e36d4330,2022-04-03 13:34:09,Closed Complete,0.0227314814814814,
3525,8e4d445287b730d094f140490cbb35b4 (1),c29d04074726411808693852e36d4330,2022-04-04 03:49:34,Closed Complete,0.6167708333333334,
3526,16ef04da87b730d094f140490cbb350d (1),c29d04074726411808693852e36d4330,2022-04-04 10:42:57,Closed Complete,0.9038425925925926,
3527,c04428de87fb30d094f140490cbb3516 (3),c29d04074726411808693852e36d4330,2022-04-04 11:46:52,Closed Complete,0.9482291666666668,
3528,3385105e87f730d094f140490cbb35cd (1),c29d04074726411808693852e36d4330,2022-04-04 13:29:21,Closed Complete,1.0193981481481482,
3529,da0a989e873b30d094f140490cbb3593 (1),c29d04074726411808693852e36d4330,2022-04-04 14:24:19,Closed Complete,1.0575694444444443,
3530,7ba4ec3e1be7749456f2ece5604bcb07 (1),c29d04074726411808693852e36d4330,2022-04-04 15:27:14,Closed Complete,1.101261574074074,
3531,3385105e87f730d094f140490cbb35cd (1),c29d04074726411808693852e36d4330,2022-04-04 16:01:58,Closed Complete,1.1253819444444444,
3532,7ba4ec3e1be7749456f2ece5604bcb07 (1),c29d04074726411808693852e36d4330,2022-04-05 00:47:17,Closed Complete,1.4901851851851853,
3533,7ba4ec3e1be7749456f2ece5604bcb07 (-5),c29d04074726411808693852e36d4330,2022-04-05 06:42:07,Closed Complete,1.736597222222222,
3534,590a79518733b09094f140490cbb3580 (1),c29d04074726411808693852e36d4330,2022-04-05 07:55:59,Closed Complete,1.7878935185185183,
3535,00e9e12587604d9494f140490cbb357f (1),c29d04074726411808693852e36d4330,2022-04-05 07:56:03,Closed Complete,1.787939814814815,
3536,aa347d1d87bf709094f140490cbb35a2 (1),c29d04074726411808693852e36d4330,2022-04-05 07:56:07,Closed Complete,1.787986111111111,
3537,5d27f19587ff709094f140490cbb3528 (1),c29d04074726411808693852e36d4330,2022-04-05 07:56:10,Closed Complete,1.7880208333333334,
3538,2f4d9e1fdb5b14507ea8264cd39619f9 (1),c29d04074726411808693852e36d4330,2022-04-05 07:56:14,Closed Complete,1.7880671296296295,
3539,176708de873730d094f140490cbb35c8 (1),c29d04074726411808693852e36d4330,2022-04-05 07:56:18,Closed Complete,1.788113425925926,
3540,b019b9a2dba71454b890bd5c68961990 (1),c29d04074726411808693852e36d4330,2022-04-05 07:56:23,Closed Complete,1.7881712962962963,
3541,9e7005e2db8f50107ea8264cd39619b5 (1),c29d04074726411808693852e36d4330,2022-04-05 07:56:33,Closed Complete,1.788287037037037,
3542,7ba4ec3e1be7749456f2ece5604bcb07 (-5),c29d04074726411808693852e36d4330,2022-04-05 08:03:48,Closed Complete,1.7933217592592592,
3543,7ba4ec3e1be7749456f2ece5604bcb07 (-5),c29d04074726411808693852e36d4330,2022-04-05 10:04:15,Closed Complete,1.8769675925925928,
3544,da0a989e873b30d094f140490cbb3593 (-5),c29d04074726411808693852e36d4330,2022-04-05 11:31:15,Closed Complete,1.9373842592592592,
3545,7ba4ec3e1be7749456f2ece5604bcb07 (122),c29d04074726411808693852e36d4330,2022-04-05 11:44:52,Closed Complete,1.9468402777777776,
3546,590a79518733b09094f140490cbb3580 (122),c29d04074726411808693852e36d4330,2022-04-05 11:48:45,Closed Complete,1.949537037037037,
3547,5d27f19587ff709094f140490cbb3528 (122),c29d04074726411808693852e36d4330,2022-04-05 11:49:38,Closed Complete,1.950150462962963,
3548,9e7005e2db8f50107ea8264cd39619b5 (-5),c29d04074726411808693852e36d4330,2022-04-05 11:52:11,Closed Complete,1.9519212962962964,
3549,176708de873730d094f140490cbb35c8 (122),c29d04074726411808693852e36d4330,2022-04-05 11:53:54,Closed Complete,1.953113425925926,
3550,b019b9a2dba71454b890bd5c68961990 (122),c29d04074726411808693852e36d4330,2022-04-05 11:56:52,Closed Complete,1.955173611111111,
3551,aa347d1d87bf709094f140490cbb35a2 (122),c29d04074726411808693852e36d4330,2022-04-05 12:06:38,Closed Complete,1.9619560185185183,
3552,16ef04da87b730d094f140490cbb350d (122),c29d04074726411808693852e36d4330,2022-04-05 13:28:20,Closed Complete,2.01869212962963,
3553,40abdc16877b30d094f140490cbb351d (1),c29d04074726411808693852e36d4330,2022-04-05 15:15:14,Closed Complete,2.092928240740741,
3554,40abdc16877b30d094f140490cbb351d (-5),c29d04074726411808693852e36d4330,2022-04-06 07:02:29,Closed Complete,2.7507407407407407,
3555,8e4d445287b730d094f140490cbb35b4 (122),c29d04074726411808693852e36d4330,2022-04-06 08:40:41,Closed Complete,2.818935185185185,
3556,2f4d9e1fdb5b14507ea8264cd39619f9 (122),c29d04074726411808693852e36d4330,2022-04-07 08:32:13,Closed Complete,3.813055555555556,
3557,9e7005e2db8f50107ea8264cd39619b5 (122),c29d04074726411808693852e36d4330,2022-04-07 08:32:29,Closed Complete,3.8132407407407407,
3558,00e9e12587604d9494f140490cbb357f (122),c29d04074726411808693852e36d4330,2022-04-07 08:37:22,Closed Complete,3.816631944444445,
3559,da0a989e873b30d094f140490cbb3593 (122),c29d04074726411808693852e36d4330,2022-04-07 19:00:49,Closed Complete,4.249583333333334,
3560,da0a989e873b30d094f140490cbb3593 (3),c29d04074726411808693852e36d4330,2022-04-11 12:31:30,Closed Complete,7.979224537037037,
3561,40abdc16877b30d094f140490cbb351d (3),c29d04074726411808693852e36d4330,2022-04-11 15:41:01,Closed Complete,8.110833333333334,
3562,b019b9a2dba71454b890bd5c68961990 (3),c29d04074726411808693852e36d4330,2022-04-16 06:00:05,Closed Complete,12.707407407407407,
3563,176708de873730d094f140490cbb35c8 (3),c29d04074726411808693852e36d4330,2022-04-16 06:00:10,Closed Complete,12.70746527777778,
3564,5d27f19587ff709094f140490cbb3528 (3),c29d04074726411808693852e36d4330,2022-04-16 06:00:23,Closed Complete,12.70761574074074,
3565,590a79518733b09094f140490cbb3580 (3),c29d04074726411808693852e36d4330,2022-04-16 06:00:28,Closed Complete,12.707673611111112,
3566,16ef04da87b730d094f140490cbb350d (3),c29d04074726411808693852e36d4330,2022-04-16 06:01:00,Closed Complete,12.70804398148148,
3567,7ba4ec3e1be7749456f2ece5604bcb07 (3),c29d04074726411808693852e36d4330,2022-04-16 06:01:03,Closed Complete,12.708078703703704,
3568,aa347d1d87bf709094f140490cbb35a2 (3),c29d04074726411808693852e36d4330,2022-04-16 06:01:11,Closed Complete,12.708171296296296,
3569,8e4d445287b730d094f140490cbb35b4 (3),c29d04074726411808693852e36d4330,2022-04-17 06:00:30,Closed Complete,13.707696759259258,
3570,2f4d9e1fdb5b14507ea8264cd39619f9 (3),c29d04074726411808693852e36d4330,2022-04-18 06:00:41,Closed Complete,14.707824074074074,
3571,00e9e12587604d9494f140490cbb357f (3),c29d04074726411808693852e36d4330,2022-04-18 06:00:50,Closed Complete,14.70792824074074,
3572,9e7005e2db8f50107ea8264cd39619b5 (3),c29d04074726411808693852e36d4330,2022-04-18 06:00:58,Closed Complete,14.708020833333334,
3573,3385105e87f730d094f140490cbb35cd (3),c29d04074726411808693852e36d4330,2022-04-20 18:00:42,Closed Complete,17.207835648148148,
3574,Closed Complete,c29d04074726411808693852e36d4330,2022-04-20 18:00:43,Closed Complete,17.20784722222222,0.0
3575,7ba4ec3e1be7749456f2ece5604bcb07 (1),2dbda95f97228918ee61bc8fe153af1e,2022-04-04 14:42:35,Closed Complete,0.0,
3576,9e7005e2db8f50107ea8264cd39619b5 (1),2dbda95f97228918ee61bc8fe153af1e,2022-04-04 14:42:35,Closed Complete,0.0,
3577,da0a989e873b30d094f140490cbb3593 (1),2dbda95f97228918ee61bc8fe153af1e,2022-04-04 14:42:35,Closed Complete,0.0,
3578,40abdc16877b30d094f140490cbb351d (1),2dbda95f97228918ee61bc8fe153af1e,2022-04-04 14:42:35,Closed Complete,0.0,
3579,b019b9a2dba71454b890bd5c68961990 (1),2dbda95f97228918ee61bc8fe153af1e,2022-04-04 14:42:35,Closed Complete,0.0,
3580,00e9e12587604d9494f140490cbb357f (1),2dbda95f97228918ee61bc8fe153af1e,2022-04-04 14:42:35,Closed Complete,0.0,
3581,c04428de87fb30d094f140490cbb3516 (1),2dbda95f97228918ee61bc8fe153af1e,2022-04-04 14:42:36,Closed Complete,1.1574074074074072e-05,
3582,aa347d1d87bf709094f140490cbb35a2 (1),2dbda95f97228918ee61bc8fe153af1e,2022-04-04 14:42:36,Closed Complete,1.1574074074074072e-05,
3583,5d27f19587ff709094f140490cbb3528 (1),2dbda95f97228918ee61bc8fe153af1e,2022-04-04 14:42:36,Closed Complete,1.1574074074074072e-05,
3584,176708de873730d094f140490cbb35c8 (1),2dbda95f97228918ee61bc8fe153af1e,2022-04-04 14:42:36,Closed Complete,1.1574074074074072e-05,
3585,590a79518733b09094f140490cbb3580 (1),2dbda95f97228918ee61bc8fe153af1e,2022-04-04 14:42:36,Closed Complete,1.1574074074074072e-05,
3586,3385105e87f730d094f140490cbb35cd (1),2dbda95f97228918ee61bc8fe153af1e,2022-04-04 14:42:36,Closed Complete,1.1574074074074072e-05,
3587,16ef04da87b730d094f140490cbb350d (1),2dbda95f97228918ee61bc8fe153af1e,2022-04-04 14:57:04,Closed Complete,0.0100578703703703,
3588,8e4d445287b730d094f140490cbb35b4 (122),2dbda95f97228918ee61bc8fe153af1e,2022-04-04 15:03:16,Closed Complete,0.0143634259259259,
3589,c04428de87fb30d094f140490cbb3516 (1),2dbda95f97228918ee61bc8fe153af1e,2022-04-05 00:38:29,Closed Complete,0.4138194444444444,
3590,b019b9a2dba71454b890bd5c68961990 (122),2dbda95f97228918ee61bc8fe153af1e,2022-04-05 07:10:37,Closed Complete,0.6861342592592593,
3591,176708de873730d094f140490cbb35c8 (122),2dbda95f97228918ee61bc8fe153af1e,2022-04-05 07:11:00,Closed Complete,0.686400462962963,
3592,5d27f19587ff709094f140490cbb3528 (122),2dbda95f97228918ee61bc8fe153af1e,2022-04-05 07:12:06,Closed Complete,0.6871643518518519,
3593,7ba4ec3e1be7749456f2ece5604bcb07 (-5),2dbda95f97228918ee61bc8fe153af1e,2022-04-05 07:21:57,Closed Complete,0.6940046296296296,
3594,aa347d1d87bf709094f140490cbb35a2 (1),2dbda95f97228918ee61bc8fe153af1e,2022-04-05 07:23:09,Closed Complete,0.694837962962963,
3595,3385105e87f730d094f140490cbb35cd (1),2dbda95f97228918ee61bc8fe153af1e,2022-04-05 10:31:02,Closed Complete,0.8253125,
3596,da0a989e873b30d094f140490cbb3593 (-5),2dbda95f97228918ee61bc8fe153af1e,2022-04-05 11:31:22,Closed Complete,0.8672106481481482,
3597,16ef04da87b730d094f140490cbb350d (122),2dbda95f97228918ee61bc8fe153af1e,2022-04-05 14:46:25,Closed Complete,1.002662037037037,
3598,40abdc16877b30d094f140490cbb351d (1),2dbda95f97228918ee61bc8fe153af1e,2022-04-05 15:15:08,Closed Complete,1.0226041666666668,
3599,40abdc16877b30d094f140490cbb351d (-5),2dbda95f97228918ee61bc8fe153af1e,2022-04-06 07:01:17,Closed Complete,1.679652777777778,
3600,7ba4ec3e1be7749456f2ece5604bcb07 (-5),2dbda95f97228918ee61bc8fe153af1e,2022-04-07 00:49:28,Closed Complete,2.4214467592592595,
3601,8e4d445287b730d094f140490cbb35b4 (3),2dbda95f97228918ee61bc8fe153af1e,2022-04-07 10:12:35,Closed Complete,2.8125,
3602,7ba4ec3e1be7749456f2ece5604bcb07 (-5),2dbda95f97228918ee61bc8fe153af1e,2022-04-07 10:38:51,Closed Complete,2.830740740740741,
3603,7ba4ec3e1be7749456f2ece5604bcb07 (-5),2dbda95f97228918ee61bc8fe153af1e,2022-04-07 16:42:42,Closed Complete,3.083414351851852,
3604,da0a989e873b30d094f140490cbb3593 (122),2dbda95f97228918ee61bc8fe153af1e,2022-04-07 18:59:44,Closed Complete,3.1785763888888887,
3605,aa347d1d87bf709094f140490cbb35a2 (122),2dbda95f97228918ee61bc8fe153af1e,2022-04-09 17:16:18,Closed Complete,5.106747685185185,
3606,590a79518733b09094f140490cbb3580 (122),2dbda95f97228918ee61bc8fe153af1e,2022-04-09 17:28:07,Closed Complete,5.114953703703704,
3607,9e7005e2db8f50107ea8264cd39619b5 (122),2dbda95f97228918ee61bc8fe153af1e,2022-04-09 17:32:32,Closed Complete,5.1180208333333335,
3608,7ba4ec3e1be7749456f2ece5604bcb07 (122),2dbda95f97228918ee61bc8fe153af1e,2022-04-10 06:40:35,Closed Complete,5.665277777777778,
3609,da0a989e873b30d094f140490cbb3593 (3),2dbda95f97228918ee61bc8fe153af1e,2022-04-11 12:31:21,Closed Complete,6.90886574074074,
3610,40abdc16877b30d094f140490cbb351d (3),2dbda95f97228918ee61bc8fe153af1e,2022-04-11 15:40:49,Closed Complete,7.040439814814815,
3611,9e7005e2db8f50107ea8264cd39619b5 (122),2dbda95f97228918ee61bc8fe153af1e,2022-04-12 09:35:12,Closed Complete,7.786539351851852,
3612,b019b9a2dba71454b890bd5c68961990 (3),2dbda95f97228918ee61bc8fe153af1e,2022-04-16 06:00:36,Closed Complete,11.637511574074074,
3613,176708de873730d094f140490cbb35c8 (3),2dbda95f97228918ee61bc8fe153af1e,2022-04-16 06:00:58,Closed Complete,11.637766203703704,
3614,16ef04da87b730d094f140490cbb350d (3),2dbda95f97228918ee61bc8fe153af1e,2022-04-16 06:01:10,Closed Complete,11.637905092592591,
3615,5d27f19587ff709094f140490cbb3528 (3),2dbda95f97228918ee61bc8fe153af1e,2022-04-16 06:01:13,Closed Complete,11.637939814814814,
3616,c04428de87fb30d094f140490cbb3516 (1),2dbda95f97228918ee61bc8fe153af1e,2022-04-16 12:25:58,Closed Complete,11.905127314814814,
3617,00e9e12587604d9494f140490cbb357f (122),2dbda95f97228918ee61bc8fe153af1e,2022-04-16 12:27:34,Closed Complete,11.906238425925926,
3618,c04428de87fb30d094f140490cbb3516 (1),2dbda95f97228918ee61bc8fe153af1e,2022-04-19 09:04:38,Closed Complete,14.7653125,
3619,c04428de87fb30d094f140490cbb3516 (3),2dbda95f97228918ee61bc8fe153af1e,2022-04-19 14:27:26,Closed Complete,14.989479166666667,
3620,aa347d1d87bf709094f140490cbb35a2 (3),2dbda95f97228918ee61bc8fe153af1e,2022-04-20 06:00:06,Closed Complete,15.637164351851853,
3621,590a79518733b09094f140490cbb3580 (3),2dbda95f97228918ee61bc8fe153af1e,2022-04-20 06:00:06,Closed Complete,15.637164351851853,
3622,3385105e87f730d094f140490cbb35cd (2),2dbda95f97228918ee61bc8fe153af1e,2022-04-20 18:02:50,Closed Complete,16.1390625,
3623,7ba4ec3e1be7749456f2ece5604bcb07 (3),2dbda95f97228918ee61bc8fe153af1e,2022-04-21 06:00:01,Closed Complete,16.63710648148148,
3624,9e7005e2db8f50107ea8264cd39619b5 (3),2dbda95f97228918ee61bc8fe153af1e,2022-04-23 06:00:15,Closed Complete,18.63726851851852,
3625,00e9e12587604d9494f140490cbb357f (3),2dbda95f97228918ee61bc8fe153af1e,2022-04-27 06:00:06,Closed Complete,22.63716435185185,
3626,3385105e87f730d094f140490cbb35cd (3),2dbda95f97228918ee61bc8fe153af1e,2022-04-29 12:12:44,Closed Complete,24.8959375,
3627,Closed Complete,2dbda95f97228918ee61bc8fe153af1e,2022-04-29 12:12:45,Closed Complete,24.89594907407407,0.0
3628,2f4d9e1fdb5b14507ea8264cd39619f9 (1),8fdff3f747ea8d5808693852e36d439b,2022-04-06 14:35:55,Closed Complete,0.0,
3629,3385105e87f730d094f140490cbb35cd (1),8fdff3f747ea8d5808693852e36d439b,2022-04-06 14:35:55,Closed Complete,0.0,
3630,9e7005e2db8f50107ea8264cd39619b5 (1),8fdff3f747ea8d5808693852e36d439b,2022-04-06 14:35:55,Closed Complete,0.0,
3631,7ba4ec3e1be7749456f2ece5604bcb07 (1),8fdff3f747ea8d5808693852e36d439b,2022-04-06 14:35:55,Closed Complete,0.0,
3632,590a79518733b09094f140490cbb3580 (1),8fdff3f747ea8d5808693852e36d439b,2022-04-06 14:35:55,Closed Complete,0.0,
3633,5d27f19587ff709094f140490cbb3528 (1),8fdff3f747ea8d5808693852e36d439b,2022-04-06 14:35:55,Closed Complete,0.0,
3634,40abdc16877b30d094f140490cbb351d (1),8fdff3f747ea8d5808693852e36d439b,2022-04-06 14:35:56,Closed Complete,1.1574074074074072e-05,
3635,c04428de87fb30d094f140490cbb3516 (1),8fdff3f747ea8d5808693852e36d439b,2022-04-06 14:35:56,Closed Complete,1.1574074074074072e-05,
3636,b019b9a2dba71454b890bd5c68961990 (1),8fdff3f747ea8d5808693852e36d439b,2022-04-06 14:35:56,Closed Complete,1.1574074074074072e-05,
3637,aa347d1d87bf709094f140490cbb35a2 (1),8fdff3f747ea8d5808693852e36d439b,2022-04-06 14:35:56,Closed Complete,1.1574074074074072e-05,
3638,176708de873730d094f140490cbb35c8 (1),8fdff3f747ea8d5808693852e36d439b,2022-04-06 14:35:56,Closed Complete,1.1574074074074072e-05,
3639,da0a989e873b30d094f140490cbb3593 (1),8fdff3f747ea8d5808693852e36d439b,2022-04-06 14:35:56,Closed Complete,1.1574074074074072e-05,
3640,00e9e12587604d9494f140490cbb357f (1),8fdff3f747ea8d5808693852e36d439b,2022-04-06 14:35:56,Closed Complete,1.1574074074074072e-05,
3641,8e4d445287b730d094f140490cbb35b4 (122),8fdff3f747ea8d5808693852e36d439b,2022-04-06 14:47:48,Closed Complete,0.0082523148148148,
3642,16ef04da87b730d094f140490cbb350d (1),8fdff3f747ea8d5808693852e36d439b,2022-04-06 14:50:48,Closed Complete,0.0103356481481481,
3643,3385105e87f730d094f140490cbb35cd (2),8fdff3f747ea8d5808693852e36d439b,2022-04-06 16:15:39,Closed Complete,0.0692592592592592,
3644,c04428de87fb30d094f140490cbb3516 (1),8fdff3f747ea8d5808693852e36d439b,2022-04-07 03:39:43,Closed Complete,0.5443055555555556,
3645,7ba4ec3e1be7749456f2ece5604bcb07 (-5),8fdff3f747ea8d5808693852e36d439b,2022-04-07 04:03:34,Closed Complete,0.5608680555555555,
3646,b019b9a2dba71454b890bd5c68961990 (122),8fdff3f747ea8d5808693852e36d439b,2022-04-07 04:04:20,Closed Complete,0.561400462962963,
3647,176708de873730d094f140490cbb35c8 (122),8fdff3f747ea8d5808693852e36d439b,2022-04-07 04:04:54,Closed Complete,0.5617939814814815,
3648,5d27f19587ff709094f140490cbb3528 (122),8fdff3f747ea8d5808693852e36d439b,2022-04-07 04:06:00,Closed Complete,0.5625578703703704,
3649,590a79518733b09094f140490cbb3580 (122),8fdff3f747ea8d5808693852e36d439b,2022-04-07 06:01:05,Closed Complete,0.6424768518518519,
3650,40abdc16877b30d094f140490cbb351d (-5),8fdff3f747ea8d5808693852e36d439b,2022-04-07 11:03:20,Closed Complete,0.8523726851851852,
3651,7ba4ec3e1be7749456f2ece5604bcb07 (2),8fdff3f747ea8d5808693852e36d439b,2022-04-07 18:28:55,Closed Complete,1.1618055555555555,
3652,da0a989e873b30d094f140490cbb3593 (122),8fdff3f747ea8d5808693852e36d439b,2022-04-07 18:59:58,Closed Complete,1.1833680555555557,
3653,7ba4ec3e1be7749456f2ece5604bcb07 (2),8fdff3f747ea8d5808693852e36d439b,2022-04-08 11:33:00,Closed Complete,1.872974537037037,
3654,7ba4ec3e1be7749456f2ece5604bcb07 (2),8fdff3f747ea8d5808693852e36d439b,2022-04-08 15:53:46,Closed Complete,2.0540625,
3655,aa347d1d87bf709094f140490cbb35a2 (1),8fdff3f747ea8d5808693852e36d439b,2022-04-08 15:59:06,Closed Complete,2.057766203703704,
3656,aa347d1d87bf709094f140490cbb35a2 (122),8fdff3f747ea8d5808693852e36d439b,2022-04-08 22:54:37,Closed Complete,2.3463194444444446,
3657,7ba4ec3e1be7749456f2ece5604bcb07 (122),8fdff3f747ea8d5808693852e36d439b,2022-04-09 06:57:40,Closed Complete,2.681770833333333,
3658,2f4d9e1fdb5b14507ea8264cd39619f9 (122),8fdff3f747ea8d5808693852e36d439b,2022-04-09 07:15:30,Closed Complete,2.694155092592593,
3659,da0a989e873b30d094f140490cbb3593 (3),8fdff3f747ea8d5808693852e36d439b,2022-04-11 12:31:12,Closed Complete,4.913391203703704,
3660,16ef04da87b730d094f140490cbb350d (122),8fdff3f747ea8d5808693852e36d439b,2022-04-11 18:39:26,Closed Complete,5.169108796296296,
3661,40abdc16877b30d094f140490cbb351d (3),8fdff3f747ea8d5808693852e36d439b,2022-04-14 08:17:36,Closed Complete,7.737280092592592,
3662,c04428de87fb30d094f140490cbb3516 (1),8fdff3f747ea8d5808693852e36d439b,2022-04-16 12:22:44,Closed Complete,9.907511574074077,
3663,00e9e12587604d9494f140490cbb357f (122),8fdff3f747ea8d5808693852e36d439b,2022-04-16 12:24:22,Closed Complete,9.908645833333331,
3664,5d27f19587ff709094f140490cbb3528 (3),8fdff3f747ea8d5808693852e36d439b,2022-04-17 06:00:38,Closed Complete,10.642164351851852,
3665,b019b9a2dba71454b890bd5c68961990 (3),8fdff3f747ea8d5808693852e36d439b,2022-04-17 06:00:54,Closed Complete,10.642349537037036,
3666,176708de873730d094f140490cbb35c8 (3),8fdff3f747ea8d5808693852e36d439b,2022-04-17 06:00:56,Closed Complete,10.642372685185183,
3667,8e4d445287b730d094f140490cbb35b4 (3),8fdff3f747ea8d5808693852e36d439b,2022-04-17 06:00:57,Closed Complete,10.64238425925926,
3668,590a79518733b09094f140490cbb3580 (3),8fdff3f747ea8d5808693852e36d439b,2022-04-18 06:00:35,Closed Complete,11.642129629629627,
3669,aa347d1d87bf709094f140490cbb35a2 (3),8fdff3f747ea8d5808693852e36d439b,2022-04-19 06:00:22,Closed Complete,12.641979166666667,
3670,c04428de87fb30d094f140490cbb3516 (1),8fdff3f747ea8d5808693852e36d439b,2022-04-19 09:04:29,Closed Complete,12.769837962962963,
3671,c04428de87fb30d094f140490cbb3516 (3),8fdff3f747ea8d5808693852e36d439b,2022-04-19 14:30:59,Closed Complete,12.996574074074074,
3672,2f4d9e1fdb5b14507ea8264cd39619f9 (3),8fdff3f747ea8d5808693852e36d439b,2022-04-20 06:00:04,Closed Complete,13.641770833333334,
3673,7ba4ec3e1be7749456f2ece5604bcb07 (3),8fdff3f747ea8d5808693852e36d439b,2022-04-20 06:00:05,Closed Complete,13.641782407407408,
3674,3385105e87f730d094f140490cbb35cd (3),8fdff3f747ea8d5808693852e36d439b,2022-04-20 17:51:33,Closed Complete,14.13585648148148,
3675,16ef04da87b730d094f140490cbb350d (3),8fdff3f747ea8d5808693852e36d439b,2022-04-22 06:00:20,Closed Complete,15.64195601851852,
3676,9e7005e2db8f50107ea8264cd39619b5 (1),8fdff3f747ea8d5808693852e36d439b,2022-04-25 08:23:49,Closed Complete,18.74159722222222,
3677,9e7005e2db8f50107ea8264cd39619b5 (122),8fdff3f747ea8d5808693852e36d439b,2022-04-26 08:33:36,Closed Complete,19.748391203703704,
3678,00e9e12587604d9494f140490cbb357f (3),8fdff3f747ea8d5808693852e36d439b,2022-04-27 06:00:07,Closed Complete,20.64180555555556,
3679,9e7005e2db8f50107ea8264cd39619b5 (3),8fdff3f747ea8d5808693852e36d439b,2022-05-07 06:00:06,Closed Complete,30.64179398148148,
3680,Closed Complete,8fdff3f747ea8d5808693852e36d439b,2022-05-07 06:00:07,Closed Complete,30.641805555555553,0.0
3681,5d27f19587ff709094f140490cbb3528 (1),e540c0d8473ac59808693852e36d43f5,2022-04-07 09:15:35,Closed Complete,0.0,
3682,da0a989e873b30d094f140490cbb3593 (1),e540c0d8473ac59808693852e36d43f5,2022-04-07 09:15:35,Closed Complete,0.0,
3683,c04428de87fb30d094f140490cbb3516 (1),e540c0d8473ac59808693852e36d43f5,2022-04-07 09:15:35,Closed Complete,0.0,
3684,9e7005e2db8f50107ea8264cd39619b5 (1),e540c0d8473ac59808693852e36d43f5,2022-04-07 09:15:36,Closed Complete,1.1574074074074072e-05,
