request,cat_item,sys_updated_on,assignment_group,state,outcome,act_state,act_dv_state,ending_timestamp,seconds_to_end,days_to_end,elapsed_seconds,elapsed_days
1fdf7ce347dbc1dc08693852e36d431f,c04428de87fb30d094f140490cbb3516,2022-05-16 08:38:07.000,fea96b22db1a2c10ca98166f299619ae,1,Closed Incomplete,c04428de87fb30d094f140490cbb3516 (1),c04428de87fb30d094f140490cbb3516 (Open),2022-06-06 16:27:27,1842561,21.3259375,330783,3.828506944444445
1fdf7ce347dbc1dc08693852e36d431f,c04428de87fb30d094f140490cbb3516,2022-05-17 09:31:06.000,fea96b22db1a2c10ca98166f299619ae,122,Closed Incomplete,c04428de87fb30d094f140490cbb3516 (122),c04428de87fb30d094f140490cbb3516 (Request Fulfilled),2022-06-06 16:27:27,1752982,20.28914351851852,420362,4.865300925925926
1fdf7ce347dbc1dc08693852e36d431f,c04428de87fb30d094f140490cbb3516,2022-05-17 11:21:01.000,fea96b22db1a2c10ca98166f299619ae,3,Closed Incomplete,c04428de87fb30d094f140490cbb3516 (3),c04428de87fb30d094f140490cbb3516 (Closed Complete),2022-06-06 16:27:27,1746387,20.2128125,426957,4.9416319444444445
1fdf7ce347dbc1dc08693852e36d431f,16ef04da87b730d094f140490cbb350d,2022-05-17 12:09:10.000,44c88337db3d2410ca98166f2996192d,-5,Closed Incomplete,16ef04da87b730d094f140490cbb350d (-5),16ef04da87b730d094f140490cbb350d (Pending),2022-06-06 16:27:27,1743498,20.179375,429846,4.975069444444444
1fdf7ce347dbc1dc08693852e36d431f,da0a989e873b30d094f140490cbb3593,2022-05-17 12:09:10.000,ffb84337db3d2410ca98166f299619c5,-5,Closed Incomplete,da0a989e873b30d094f140490cbb3593 (-5),da0a989e873b30d094f140490cbb3593 (Pending),2022-06-06 16:27:27,1743498,20.179375,429846,4.975069444444444
1fdf7ce347dbc1dc08693852e36d431f,40abdc16877b30d094f140490cbb351d,2022-05-17 12:09:11.000,fd53facf1b4690501f91759b1d4bcb82,-5,Closed Incomplete,40abdc16877b30d094f140490cbb351d (-5),40abdc16877b30d094f140490cbb351d (Pending),2022-06-06 16:27:27,1743497,20.179363425925924,429847,4.975081018518519
1fdf7ce347dbc1dc08693852e36d431f,3385105e87f730d094f140490cbb35cd,2022-05-17 12:09:11.000,fd788121db5ea050816b7b42f396192f,2,Closed Incomplete,3385105e87f730d094f140490cbb35cd (2),3385105e87f730d094f140490cbb35cd (Work in Progress),2022-06-06 16:27:27,1743497,20.179363425925924,429847,4.975081018518519
1fdf7ce347dbc1dc08693852e36d431f,8e4d445287b730d094f140490cbb35b4,2022-05-17 12:09:11.000,ccc88337db3d2410ca98166f29961929,122,Closed Incomplete,8e4d445287b730d094f140490cbb35b4 (122),8e4d445287b730d094f140490cbb35b4 (Request Fulfilled),2022-06-06 16:27:27,1743497,20.179363425925924,429847,4.975081018518519
1fdf7ce347dbc1dc08693852e36d431f,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-17 12:18:47.000,04c88337db3d2410ca98166f29961943,7,Closed Incomplete,7ba4ec3e1be7749456f2ece5604bcb07 (7),7ba4ec3e1be7749456f2ece5604bcb07 (Cancelled),2022-06-06 16:27:27,1742921,20.17269675925926,430423,4.981747685185185
1fdf7ce347dbc1dc08693852e36d431f,5d27f19587ff709094f140490cbb3528,2022-05-17 12:19:38.000,04c88337db3d2410ca98166f29961943,7,Closed Incomplete,5d27f19587ff709094f140490cbb3528 (7),5d27f19587ff709094f140490cbb3528 (Cancelled),2022-06-06 16:27:27,1742870,20.17210648148148,430474,4.982337962962963
1fdf7ce347dbc1dc08693852e36d431f,aa347d1d87bf709094f140490cbb35a2,2022-05-17 12:20:48.000,04c88337db3d2410ca98166f29961943,7,Closed Incomplete,aa347d1d87bf709094f140490cbb35a2 (7),aa347d1d87bf709094f140490cbb35a2 (Cancelled),2022-06-06 16:27:27,1742800,20.171296296296298,430544,4.983148148148148
1fdf7ce347dbc1dc08693852e36d431f,9e7005e2db8f50107ea8264cd39619b5,2022-05-17 12:21:22.000,04c88337db3d2410ca98166f29961943,7,Closed Incomplete,9e7005e2db8f50107ea8264cd39619b5 (7),9e7005e2db8f50107ea8264cd39619b5 (Cancelled),2022-06-06 16:27:27,1742766,20.170902777777776,430578,4.9835416666666665
1fdf7ce347dbc1dc08693852e36d431f,b019b9a2dba71454b890bd5c68961990,2022-05-17 12:22:19.000,04c88337db3d2410ca98166f29961943,7,Closed Incomplete,b019b9a2dba71454b890bd5c68961990 (7),b019b9a2dba71454b890bd5c68961990 (Cancelled),2022-06-06 16:27:27,1742709,20.17024305555556,430635,4.984201388888889
1fdf7ce347dbc1dc08693852e36d431f,00e9e12587604d9494f140490cbb357f,2022-05-17 12:22:45.000,04c88337db3d2410ca98166f29961943,7,Closed Incomplete,00e9e12587604d9494f140490cbb357f (7),00e9e12587604d9494f140490cbb357f (Cancelled),2022-06-06 16:27:27,1742683,20.16994212962963,430661,4.984502314814815
1fdf7ce347dbc1dc08693852e36d431f,16ef04da87b730d094f140490cbb350d,2022-05-17 15:17:56.000,44c88337db3d2410ca98166f2996192d,7,Closed Incomplete,16ef04da87b730d094f140490cbb350d (7),16ef04da87b730d094f140490cbb350d (Cancelled),2022-06-06 16:27:27,1732172,20.04828703703704,441172,5.106157407407407
1fdf7ce347dbc1dc08693852e36d431f,da0a989e873b30d094f140490cbb3593,2022-05-18 16:30:51.000,ffb84337db3d2410ca98166f299619c5,7,Closed Incomplete,da0a989e873b30d094f140490cbb3593 (7),da0a989e873b30d094f140490cbb3593 (Cancelled),2022-06-06 16:27:27,1641397,18.99765046296296,531947,6.156793981481481
1fdf7ce347dbc1dc08693852e36d431f,40abdc16877b30d094f140490cbb351d,2022-05-19 09:06:46.000,fd53facf1b4690501f91759b1d4bcb82,122,Closed Incomplete,40abdc16877b30d094f140490cbb351d (122),40abdc16877b30d094f140490cbb351d (Request Fulfilled),2022-06-06 16:27:27,1581642,18.306041666666665,591702,6.848402777777777
1fdf7ce347dbc1dc08693852e36d431f,40abdc16877b30d094f140490cbb351d,2022-05-19 14:16:41.000,fd53facf1b4690501f91759b1d4bcb82,3,Closed Incomplete,40abdc16877b30d094f140490cbb351d (3),40abdc16877b30d094f140490cbb351d (Closed Complete),2022-06-06 16:27:27,1563047,18.09082175925926,610297,7.0636226851851855
1fdf7ce347dbc1dc08693852e36d431f,8e4d445287b730d094f140490cbb35b4,2022-05-28 06:00:16.000,ccc88337db3d2410ca98166f29961929,3,Closed Incomplete,8e4d445287b730d094f140490cbb35b4 (3),8e4d445287b730d094f140490cbb35b4 (Closed Complete),2022-06-06 16:27:27,815232,9.435555555555556,1358112,15.71888888888889
1fdf7ce347dbc1dc08693852e36d431f,3385105e87f730d094f140490cbb35cd,2022-06-06 16:27:27.000,fd788121db5ea050816b7b42f396192f,3,Closed Incomplete,3385105e87f730d094f140490cbb35cd (3),3385105e87f730d094f140490cbb35cd (Closed Complete),2022-06-06 16:27:27,1,1.1574074074074072e-05,2173343,25.15443287037037
23e4664147af891008693852e36d436c,b019b9a2dba71454b890bd5c68961990,2022-05-17 12:09:16.000,04c88337db3d2410ca98166f29961943,1,Closed Incomplete,b019b9a2dba71454b890bd5c68961990 (1),b019b9a2dba71454b890bd5c68961990 (Open),2022-06-03 06:00:15,1446660,16.74375,0,0.0
23e4664147af891008693852e36d436c,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-17 12:09:17.000,04c88337db3d2410ca98166f29961943,1,Closed Incomplete,7ba4ec3e1be7749456f2ece5604bcb07 (1),7ba4ec3e1be7749456f2ece5604bcb07 (Open),2022-06-03 06:00:15,1446659,16.743738425925926,1,1.1574074074074072e-05
23e4664147af891008693852e36d436c,c04428de87fb30d094f140490cbb3516,2022-05-17 12:09:17.000,,1,Closed Incomplete,c04428de87fb30d094f140490cbb3516 (1),c04428de87fb30d094f140490cbb3516 (Open),2022-06-03 06:00:15,1446659,16.743738425925926,1,1.1574074074074072e-05
23e4664147af891008693852e36d436c,9e7005e2db8f50107ea8264cd39619b5,2022-05-17 12:09:17.000,04c88337db3d2410ca98166f29961943,1,Closed Incomplete,9e7005e2db8f50107ea8264cd39619b5 (1),9e7005e2db8f50107ea8264cd39619b5 (Open),2022-06-03 06:00:15,1446659,16.743738425925926,1,1.1574074074074072e-05
23e4664147af891008693852e36d436c,5d27f19587ff709094f140490cbb3528,2022-05-17 12:09:17.000,04c88337db3d2410ca98166f29961943,1,Closed Incomplete,5d27f19587ff709094f140490cbb3528 (1),5d27f19587ff709094f140490cbb3528 (Open),2022-06-03 06:00:15,1446659,16.743738425925926,1,1.1574074074074072e-05
23e4664147af891008693852e36d436c,00e9e12587604d9494f140490cbb357f,2022-05-17 12:09:17.000,04c88337db3d2410ca98166f29961943,1,Closed Incomplete,00e9e12587604d9494f140490cbb357f (1),00e9e12587604d9494f140490cbb357f (Open),2022-06-03 06:00:15,1446659,16.743738425925926,1,1.1574074074074072e-05
23e4664147af891008693852e36d436c,3385105e87f730d094f140490cbb35cd,2022-05-17 12:09:17.000,fd788121db5ea050816b7b42f396192f,2,Closed Incomplete,3385105e87f730d094f140490cbb35cd (2),3385105e87f730d094f140490cbb35cd (Work in Progress),2022-06-03 06:00:15,1446659,16.743738425925926,1,1.1574074074074072e-05
23e4664147af891008693852e36d436c,40abdc16877b30d094f140490cbb351d,2022-05-17 12:09:17.000,fd53facf1b4690501f91759b1d4bcb82,1,Closed Incomplete,40abdc16877b30d094f140490cbb351d (1),40abdc16877b30d094f140490cbb351d (Open),2022-06-03 06:00:15,1446659,16.743738425925926,1,1.1574074074074072e-05
23e4664147af891008693852e36d436c,aa347d1d87bf709094f140490cbb35a2,2022-05-17 12:09:17.000,04c88337db3d2410ca98166f29961943,1,Closed Incomplete,aa347d1d87bf709094f140490cbb35a2 (1),aa347d1d87bf709094f140490cbb35a2 (Open),2022-06-03 06:00:15,1446659,16.743738425925926,1,1.1574074074074072e-05
23e4664147af891008693852e36d436c,16ef04da87b730d094f140490cbb350d,2022-05-17 12:09:18.000,44c88337db3d2410ca98166f2996192d,1,Closed Incomplete,16ef04da87b730d094f140490cbb350d (1),16ef04da87b730d094f140490cbb350d (Open),2022-06-03 06:00:15,1446658,16.743726851851854,2,2.3148148148148147e-05
23e4664147af891008693852e36d436c,8e4d445287b730d094f140490cbb35b4,2022-05-17 13:01:38.000,ccc88337db3d2410ca98166f29961929,122,Closed Incomplete,8e4d445287b730d094f140490cbb35b4 (122),8e4d445287b730d094f140490cbb35b4 (Request Fulfilled),2022-06-03 06:00:15,1443518,16.70738425925926,3142,0.0363657407407407
23e4664147af891008693852e36d436c,da0a989e873b30d094f140490cbb3593,2022-05-17 13:07:00.000,ffb84337db3d2410ca98166f299619c5,1,Closed Incomplete,da0a989e873b30d094f140490cbb3593 (1),da0a989e873b30d094f140490cbb3593 (Open),2022-06-03 06:00:15,1443196,16.70365740740741,3464,0.0400925925925925
23e4664147af891008693852e36d436c,40abdc16877b30d094f140490cbb351d,2022-05-17 14:42:33.000,fd53facf1b4690501f91759b1d4bcb82,1,Closed Incomplete,40abdc16877b30d094f140490cbb351d (1),40abdc16877b30d094f140490cbb351d (Open),2022-06-03 06:00:15,1437463,16.637303240740742,9197,0.1064467592592592
23e4664147af891008693852e36d436c,c04428de87fb30d094f140490cbb3516,2022-05-17 16:01:05.000,fea96b22db1a2c10ca98166f299619ae,1,Closed Incomplete,c04428de87fb30d094f140490cbb3516 (1),c04428de87fb30d094f140490cbb3516 (Open),2022-06-03 06:00:15,1432751,16.582766203703702,13909,0.1609837962962963
23e4664147af891008693852e36d436c,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-18 08:07:38.000,04c88337db3d2410ca98166f29961943,7,Closed Incomplete,7ba4ec3e1be7749456f2ece5604bcb07 (7),7ba4ec3e1be7749456f2ece5604bcb07 (Cancelled),2022-06-03 06:00:15,1374758,15.911550925925926,71902,0.8321990740740741
23e4664147af891008693852e36d436c,b019b9a2dba71454b890bd5c68961990,2022-05-18 08:09:12.000,04c88337db3d2410ca98166f29961943,7,Closed Incomplete,b019b9a2dba71454b890bd5c68961990 (7),b019b9a2dba71454b890bd5c68961990 (Cancelled),2022-06-03 06:00:15,1374664,15.910462962962963,71996,0.833287037037037
23e4664147af891008693852e36d436c,9e7005e2db8f50107ea8264cd39619b5,2022-05-18 08:10:17.000,04c88337db3d2410ca98166f29961943,7,Closed Incomplete,9e7005e2db8f50107ea8264cd39619b5 (7),9e7005e2db8f50107ea8264cd39619b5 (Cancelled),2022-06-03 06:00:15,1374599,15.909710648148147,72061,0.8340393518518519
23e4664147af891008693852e36d436c,aa347d1d87bf709094f140490cbb35a2,2022-05-18 08:10:47.000,04c88337db3d2410ca98166f29961943,7,Closed Incomplete,aa347d1d87bf709094f140490cbb35a2 (7),aa347d1d87bf709094f140490cbb35a2 (Cancelled),2022-06-03 06:00:15,1374569,15.909363425925926,72091,0.8343865740740741
23e4664147af891008693852e36d436c,00e9e12587604d9494f140490cbb357f,2022-05-18 08:11:27.000,04c88337db3d2410ca98166f29961943,7,Closed Incomplete,00e9e12587604d9494f140490cbb357f (7),00e9e12587604d9494f140490cbb357f (Cancelled),2022-06-03 06:00:15,1374529,15.908900462962963,72131,0.834849537037037
23e4664147af891008693852e36d436c,c04428de87fb30d094f140490cbb3516,2022-05-18 08:11:53.000,fea96b22db1a2c10ca98166f299619ae,7,Closed Incomplete,c04428de87fb30d094f140490cbb3516 (7),c04428de87fb30d094f140490cbb3516 (Cancelled),2022-06-03 06:00:15,1374503,15.908599537037038,72157,0.8351504629629629
23e4664147af891008693852e36d436c,5d27f19587ff709094f140490cbb3528,2022-05-18 08:12:15.000,04c88337db3d2410ca98166f29961943,7,Closed Incomplete,5d27f19587ff709094f140490cbb3528 (7),5d27f19587ff709094f140490cbb3528 (Cancelled),2022-06-03 06:00:15,1374481,15.908344907407407,72179,0.8354050925925925
23e4664147af891008693852e36d436c,da0a989e873b30d094f140490cbb3593,2022-05-18 16:34:23.000,ffb84337db3d2410ca98166f299619c5,-5,Closed Incomplete,da0a989e873b30d094f140490cbb3593 (-5),da0a989e873b30d094f140490cbb3593 (Pending),2022-06-03 06:00:15,1344353,15.559641203703704,102307,1.1841087962962964
23e4664147af891008693852e36d436c,40abdc16877b30d094f140490cbb351d,2022-05-19 08:23:38.000,fd53facf1b4690501f91759b1d4bcb82,-5,Closed Incomplete,40abdc16877b30d094f140490cbb351d (-5),40abdc16877b30d094f140490cbb351d (Pending),2022-06-03 06:00:15,1287398,14.900439814814815,159262,1.8433101851851847
23e4664147af891008693852e36d436c,16ef04da87b730d094f140490cbb350d,2022-05-20 09:14:23.000,44c88337db3d2410ca98166f2996192d,1,Closed Incomplete,16ef04da87b730d094f140490cbb350d (1),16ef04da87b730d094f140490cbb350d (Open),2022-06-03 06:00:15,1197953,13.86519675925926,248707,2.878553240740741
23e4664147af891008693852e36d436c,16ef04da87b730d094f140490cbb350d,2022-05-23 11:16:26.000,44c88337db3d2410ca98166f2996192d,122,Closed Incomplete,16ef04da87b730d094f140490cbb350d (122),16ef04da87b730d094f140490cbb350d (Request Fulfilled),2022-06-03 06:00:15,931430,10.780439814814814,515230,5.963310185185185
23e4664147af891008693852e36d436c,da0a989e873b30d094f140490cbb3593,2022-05-23 17:42:35.000,ffb84337db3d2410ca98166f299619c5,122,Closed Incomplete,da0a989e873b30d094f140490cbb3593 (122),da0a989e873b30d094f140490cbb3593 (Request Fulfilled),2022-06-03 06:00:15,908261,10.512280092592592,538399,6.231469907407408
23e4664147af891008693852e36d436c,40abdc16877b30d094f140490cbb351d,2022-05-24 08:24:46.000,fd53facf1b4690501f91759b1d4bcb82,7,Closed Incomplete,40abdc16877b30d094f140490cbb351d (7),40abdc16877b30d094f140490cbb351d (Cancelled),2022-06-03 06:00:15,855330,9.899652777777778,591330,6.844097222222223
23e4664147af891008693852e36d436c,da0a989e873b30d094f140490cbb3593,2022-05-27 11:33:29.000,ffb84337db3d2410ca98166f299619c5,3,Closed Incomplete,da0a989e873b30d094f140490cbb3593 (3),da0a989e873b30d094f140490cbb3593 (Closed Complete),2022-06-03 06:00:15,584807,6.768599537037037,861853,9.975150462962963
23e4664147af891008693852e36d436c,8e4d445287b730d094f140490cbb35b4,2022-05-28 06:00:47.000,ccc88337db3d2410ca98166f29961929,3,Closed Incomplete,8e4d445287b730d094f140490cbb35b4 (3),8e4d445287b730d094f140490cbb35b4 (Closed Complete),2022-06-03 06:00:15,518369,5.999641203703704,928291,10.744108796296295
23e4664147af891008693852e36d436c,3385105e87f730d094f140490cbb35cd,2022-05-30 22:02:19.000,fd788121db5ea050816b7b42f396192f,3,Closed Incomplete,3385105e87f730d094f140490cbb35cd (3),3385105e87f730d094f140490cbb35cd (Closed Complete),2022-06-03 06:00:15,287877,3.331909722222222,1158783,13.411840277777776
23e4664147af891008693852e36d436c,16ef04da87b730d094f140490cbb350d,2022-06-03 06:00:15.000,44c88337db3d2410ca98166f2996192d,3,Closed Incomplete,16ef04da87b730d094f140490cbb350d (3),16ef04da87b730d094f140490cbb350d (Closed Complete),2022-06-03 06:00:15,1,1.1574074074074072e-05,1446659,16.743738425925926
83f4a78d472f0d1008693852e36d43b7,16ef04da87b730d094f140490cbb350d,2022-05-17 16:40:11.000,44c88337db3d2410ca98166f2996192d,1,Closed Complete,16ef04da87b730d094f140490cbb350d (1),16ef04da87b730d094f140490cbb350d (Open),2022-06-06 12:37:01,1713411,19.83114583333333,0,0.0
83f4a78d472f0d1008693852e36d43b7,5d27f19587ff709094f140490cbb3528,2022-05-17 16:40:11.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,5d27f19587ff709094f140490cbb3528 (1),5d27f19587ff709094f140490cbb3528 (Open),2022-06-06 12:37:01,1713411,19.83114583333333,0,0.0
83f4a78d472f0d1008693852e36d43b7,aa347d1d87bf709094f140490cbb35a2,2022-05-17 16:40:11.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,aa347d1d87bf709094f140490cbb35a2 (1),aa347d1d87bf709094f140490cbb35a2 (Open),2022-06-06 12:37:01,1713411,19.83114583333333,0,0.0
83f4a78d472f0d1008693852e36d43b7,da0a989e873b30d094f140490cbb3593,2022-05-17 16:40:11.000,ffb84337db3d2410ca98166f299619c5,1,Closed Complete,da0a989e873b30d094f140490cbb3593 (1),da0a989e873b30d094f140490cbb3593 (Open),2022-06-06 12:37:01,1713411,19.83114583333333,0,0.0
83f4a78d472f0d1008693852e36d43b7,40abdc16877b30d094f140490cbb351d,2022-05-17 16:40:11.000,fd53facf1b4690501f91759b1d4bcb82,1,Closed Complete,40abdc16877b30d094f140490cbb351d (1),40abdc16877b30d094f140490cbb351d (Open),2022-06-06 12:37:01,1713411,19.83114583333333,0,0.0
83f4a78d472f0d1008693852e36d43b7,9e7005e2db8f50107ea8264cd39619b5,2022-05-17 16:40:11.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (1),9e7005e2db8f50107ea8264cd39619b5 (Open),2022-06-06 12:37:01,1713411,19.83114583333333,0,0.0
83f4a78d472f0d1008693852e36d43b7,00e9e12587604d9494f140490cbb357f,2022-05-17 16:40:12.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,00e9e12587604d9494f140490cbb357f (1),00e9e12587604d9494f140490cbb357f (Open),2022-06-06 12:37:01,1713410,19.83113425925925,1,1.1574074074074072e-05
83f4a78d472f0d1008693852e36d43b7,3385105e87f730d094f140490cbb35cd,2022-05-17 16:40:12.000,fd788121db5ea050816b7b42f396192f,1,Closed Complete,3385105e87f730d094f140490cbb35cd (1),3385105e87f730d094f140490cbb35cd (Open),2022-06-06 12:37:01,1713410,19.83113425925925,1,1.1574074074074072e-05
83f4a78d472f0d1008693852e36d43b7,c04428de87fb30d094f140490cbb3516,2022-05-17 16:40:12.000,,1,Closed Complete,c04428de87fb30d094f140490cbb3516 (1),c04428de87fb30d094f140490cbb3516 (Open),2022-06-06 12:37:01,1713410,19.83113425925925,1,1.1574074074074072e-05
83f4a78d472f0d1008693852e36d43b7,8e4d445287b730d094f140490cbb35b4,2022-05-17 16:40:12.000,ccc88337db3d2410ca98166f29961929,1,Closed Complete,8e4d445287b730d094f140490cbb35b4 (1),8e4d445287b730d094f140490cbb35b4 (Open),2022-06-06 12:37:01,1713410,19.83113425925925,1,1.1574074074074072e-05
83f4a78d472f0d1008693852e36d43b7,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-17 16:40:12.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (1),7ba4ec3e1be7749456f2ece5604bcb07 (Open),2022-06-06 12:37:01,1713410,19.83113425925925,1,1.1574074074074072e-05
83f4a78d472f0d1008693852e36d43b7,c04428de87fb30d094f140490cbb3516,2022-05-17 18:58:52.000,fea96b22db1a2c10ca98166f299619ae,1,Closed Complete,c04428de87fb30d094f140490cbb3516 (1),c04428de87fb30d094f140490cbb3516 (Open),2022-06-06 12:37:01,1705090,19.734837962962963,8321,0.0963078703703703
83f4a78d472f0d1008693852e36d43b7,8e4d445287b730d094f140490cbb35b4,2022-05-18 04:01:33.000,ccc88337db3d2410ca98166f29961929,1,Closed Complete,8e4d445287b730d094f140490cbb35b4 (1),8e4d445287b730d094f140490cbb35b4 (Open),2022-06-06 12:37:01,1672529,19.35797453703704,40882,0.4731712962962963
83f4a78d472f0d1008693852e36d43b7,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-18 08:00:43.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (1),7ba4ec3e1be7749456f2ece5604bcb07 (Open),2022-06-06 12:37:01,1658179,19.19188657407408,55232,0.6392592592592593
83f4a78d472f0d1008693852e36d43b7,00e9e12587604d9494f140490cbb357f,2022-05-18 08:01:35.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,00e9e12587604d9494f140490cbb357f (1),00e9e12587604d9494f140490cbb357f (Open),2022-06-06 12:37:01,1658127,19.19128472222222,55284,0.6398611111111111
83f4a78d472f0d1008693852e36d43b7,5d27f19587ff709094f140490cbb3528,2022-05-18 08:03:08.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,5d27f19587ff709094f140490cbb3528 (1),5d27f19587ff709094f140490cbb3528 (Open),2022-06-06 12:37:01,1658034,19.19020833333333,55377,0.6409375
83f4a78d472f0d1008693852e36d43b7,aa347d1d87bf709094f140490cbb35a2,2022-05-18 08:03:30.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,aa347d1d87bf709094f140490cbb35a2 (1),aa347d1d87bf709094f140490cbb35a2 (Open),2022-06-06 12:37:01,1658012,19.189953703703704,55399,0.6411921296296297
83f4a78d472f0d1008693852e36d43b7,9e7005e2db8f50107ea8264cd39619b5,2022-05-18 08:04:05.000,04c88337db3d2410ca98166f29961943,1,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (1),9e7005e2db8f50107ea8264cd39619b5 (Open),2022-06-06 12:37:01,1657977,19.18954861111111,55434,0.6415972222222223
83f4a78d472f0d1008693852e36d43b7,c04428de87fb30d094f140490cbb3516,2022-05-18 09:50:50.000,fea96b22db1a2c10ca98166f299619ae,3,Closed Complete,c04428de87fb30d094f140490cbb3516 (3),c04428de87fb30d094f140490cbb3516 (Closed Complete),2022-06-06 12:37:01,1651572,19.11541666666667,61839,0.7157291666666666
83f4a78d472f0d1008693852e36d43b7,7ba4ec3e1be7749456f2ece5604bcb07,2022-05-18 13:13:22.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,7ba4ec3e1be7749456f2ece5604bcb07 (122),7ba4ec3e1be7749456f2ece5604bcb07 (Request Fulfilled),2022-06-06 12:37:01,1639420,18.97476851851852,73991,0.8563773148148148
83f4a78d472f0d1008693852e36d43b7,00e9e12587604d9494f140490cbb357f,2022-05-18 13:24:18.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,00e9e12587604d9494f140490cbb357f (122),00e9e12587604d9494f140490cbb357f (Request Fulfilled),2022-06-06 12:37:01,1638764,18.967175925925925,74647,0.8639699074074074
83f4a78d472f0d1008693852e36d43b7,aa347d1d87bf709094f140490cbb35a2,2022-05-18 14:31:33.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,aa347d1d87bf709094f140490cbb35a2 (122),aa347d1d87bf709094f140490cbb35a2 (Request Fulfilled),2022-06-06 12:37:01,1634729,18.92047453703704,78682,0.9106712962962964
83f4a78d472f0d1008693852e36d43b7,5d27f19587ff709094f140490cbb3528,2022-05-18 14:33:36.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,5d27f19587ff709094f140490cbb3528 (122),5d27f19587ff709094f140490cbb3528 (Request Fulfilled),2022-06-06 12:37:01,1634606,18.919050925925927,78805,0.9120949074074074
83f4a78d472f0d1008693852e36d43b7,9e7005e2db8f50107ea8264cd39619b5,2022-05-18 14:35:11.000,04c88337db3d2410ca98166f29961943,-5,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (-5),9e7005e2db8f50107ea8264cd39619b5 (Pending),2022-06-06 12:37:01,1634511,18.917951388888888,78900,0.9131944444444444
83f4a78d472f0d1008693852e36d43b7,da0a989e873b30d094f140490cbb3593,2022-05-18 16:34:56.000,ffb84337db3d2410ca98166f299619c5,-5,Closed Complete,da0a989e873b30d094f140490cbb3593 (-5),da0a989e873b30d094f140490cbb3593 (Pending),2022-06-06 12:37:01,1627326,18.834791666666668,86085,0.9963541666666668
83f4a78d472f0d1008693852e36d43b7,40abdc16877b30d094f140490cbb351d,2022-05-19 08:50:11.000,fd53facf1b4690501f91759b1d4bcb82,-5,Closed Complete,40abdc16877b30d094f140490cbb351d (-5),40abdc16877b30d094f140490cbb351d (Pending),2022-06-06 12:37:01,1568811,18.157534722222223,144600,1.6736111111111112
83f4a78d472f0d1008693852e36d43b7,8e4d445287b730d094f140490cbb35b4,2022-05-19 09:13:05.000,ccc88337db3d2410ca98166f29961929,122,Closed Complete,8e4d445287b730d094f140490cbb35b4 (122),8e4d445287b730d094f140490cbb35b4 (Request Fulfilled),2022-06-06 12:37:01,1567437,18.141631944444445,145974,1.689513888888889
83f4a78d472f0d1008693852e36d43b7,40abdc16877b30d094f140490cbb351d,2022-05-19 14:42:34.000,fd53facf1b4690501f91759b1d4bcb82,3,Closed Complete,40abdc16877b30d094f140490cbb351d (3),40abdc16877b30d094f140490cbb351d (Closed Complete),2022-06-06 12:37:01,1547668,17.912824074074074,165743,1.9183217592592592
83f4a78d472f0d1008693852e36d43b7,16ef04da87b730d094f140490cbb350d,2022-05-20 09:17:52.000,44c88337db3d2410ca98166f2996192d,122,Closed Complete,16ef04da87b730d094f140490cbb350d (122),16ef04da87b730d094f140490cbb350d (Request Fulfilled),2022-06-06 12:37:01,1480750,17.138310185185187,232661,2.692835648148148
83f4a78d472f0d1008693852e36d43b7,9e7005e2db8f50107ea8264cd39619b5,2022-05-25 13:36:15.000,04c88337db3d2410ca98166f29961943,122,Closed Complete,9e7005e2db8f50107ea8264cd39619b5 (122),9e7005e2db8f50107ea8264cd39619b5 (Request Fulfilled),2022-06-06 12:37:01,1033247,11.958877314814815,680164,7.872268518518519
83f4a78d472f0d1008693852e36d43b7,00e9e12587604d9494f140490cbb357f,2022-05-29 06:00:39.000,04c88337db3d2410ca98166f29961943,3,Closed Complete,00e9e12587604d9494f140490cbb357f (3),00e9e12587604d9494f140490cbb357f (Closed Complete),2022-06-06 12:37:01,714983,8.275266203703703,998428,11.55587962962963
